doc_id,domain,corpus,drug_group,group_fold,axis1_role,cv_round1,cv_round2,cv_round3,cv_round4
cadecv2:NEXIUM-NEXIUM.136,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.137,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.138,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.139,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.14,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.142,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.143,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.145,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.146,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.147,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.148,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.149,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.15,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.152,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.153,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.155,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.156,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.157,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.158,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.159,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.161,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.162,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.163,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.165,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.167,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.168,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.169,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.17,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.170,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.171,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.172,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.173,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.174,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.175,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.176,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.177,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.178,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.18,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.180,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.181,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.182,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.183,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.184,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.186,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.189,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.190,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.191,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.193,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.194,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.195,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.196,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.197,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.198,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.199,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.2,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.20,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.200,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.201,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.202,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.203,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.204,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.205,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.206,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.207,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.210,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.212,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.213,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.214,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.215,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.216,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.217,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.218,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.219,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.22,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.220,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.221,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.223,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.224,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.225,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.226,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.227,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.229,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.23,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.230,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.232,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.233,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.235,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.238,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.24,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.240,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.241,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.245,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.246,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.247,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.248,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.249,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.25,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.252,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.253,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.254,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.256,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.257,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.258,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.259,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.260,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.261,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.263,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.264,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.265,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.266,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.267,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.268,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.269,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.27,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.270,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.271,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.273,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.274,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.275,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.276,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.278,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.28,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.280,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.281,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.282,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.283,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.284,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.285,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.286,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.287,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.289,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.29,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.290,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.292,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.294,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.295,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.297,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.299,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.3,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.301,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.302,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.305,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.306,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.307,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.308,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.309,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.31,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.311,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.312,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.313,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.314,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.315,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.316,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.317,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.32,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.320,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.323,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.325,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.326,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.328,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.329,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.331,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.332,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.333,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.334,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.335,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.336,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.337,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.338,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.34,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.340,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.341,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.342,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.343,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.344,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.345,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.346,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.347,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.348,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.349,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.35,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.350,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.351,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.355,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.356,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.357,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.359,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.36,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.360,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.361,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.362,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.363,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.364,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.365,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.367,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.368,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.369,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.37,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.370,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.371,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.372,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.374,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.375,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.377,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.378,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.379,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.38,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.380,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.382,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.383,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.384,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.387,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.389,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.390,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.392,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.393,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.394,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.397,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.398,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.399,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.4,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.40,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.400,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.401,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.403,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.406,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.407,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.408,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.411,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.413,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.414,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.417,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.418,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.419,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.42,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.420,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.421,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.423,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.424,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.426,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.427,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.429,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.43,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.430,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.434,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.435,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.438,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.439,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.44,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.440,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.441,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.442,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.443,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.444,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.445,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.446,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.448,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
cadecv2:NEXIUM-NEXIUM.449,forum,cadecv2,ACID_RELATED,1,forum,calib,test,train,train
